Container 1, Pause container started, Application container created, Container started, Starting application, Tomcat Started, Tomcat ready to receive requests, Springboot started, Application finished task, Total Time, Total Time since Container 1, Difference between creation Container 1 and this container,Container 2, Pause container started, Application container created, Container started, Starting application, Tomcat Started, Tomcat ready to receive requests, Springboot started, Application finished task, Total Time, Total Time since Container 1, Difference between creation Container 1 and this container,Container 3, Pause container started, Application container created, Container started, Starting application, Tomcat Started, Tomcat ready to receive requests, Springboot started, Application finished task, Total Time, Total Time since Container 1, Difference between creation Container 1 and this container,Container 4, Pause container started, Application container created, Container started, Starting application, Tomcat Started, Tomcat ready to receive requests, Springboot started, Application finished task, Total Time, Total Time since Container 1, Difference between creation Container 1 and this container,Container 5, Pause container started, Application container created, Container started, Starting application, Tomcat Started, Tomcat ready to receive requests, Springboot started, Application finished task, Total Time, Total Time since Container 1, Difference between creation Container 1 and this container,
,1049,1442,3100,8569,39521,271,25,17796,71773,71773,0,,1123,2614,2220,8740,39536,309,59,17124,71725,71771,46,,1709,3334,895,9054,38278,308,14,18085,71677,71771,94,,1148,5234,485,8633,38715,288,15,17194,71712,71769,57,,1137,6590,485,8960,38614,290,91,15501,71668,71768,100,,2121,6865,666,9007,38213,298,-1,28177,85346,85458,112,,
,1233,1546,351,8490,35221,376,14,32302,79533,79533,0,,1271,2830,485,8349,37148,287,10,37978,88358,88317,-41,,1327,4132,459,8468,36191,239,0,28779,79595,79530,-65,,1326,5357,504,8567,36998,296,97,35194,88339,88316,-23,,1331,7353,555,8306,36949,283,5,28989,83771,83722,-49,,531,6425,513,8512,38706,240,108,32171,87206,90221,3015,,
,706,1433,453,8373,38876,385,-43,29465,79648,79648,0,,729,2754,1866,9040,38300,193,27,26788,79697,79665,-32,,590,2060,660,8630,38395,299,1,31399,82034,84143,2109,,696,2707,594,8838,36848,452,9,26808,76952,79650,2698,,2357,1781,530,8972,38238,354,36,28572,80840,84143,3303,,849,2874,777,9208,37463,333,-29,23210,74685,79644,4959,,
,983,1465,407,9097,39677,321,0,22205,74155,74155,0,,1201,2522,452,9075,36171,337,78,24294,74130,74156,26,,1289,3681,635,8989,37391,262,50,21781,74078,74165,87,,1332,4936,500,8755,37812,249,114,20418,74116,74158,42,,892,5871,459,9027,38712,376,33,17887,73257,74157,900,,816,7174,499,8716,38357,247,89,17306,73204,74173,969,,
,785,1453,475,8982,38878,302,34,30096,81005,81005,0,,830,2655,420,8552,38146,288,78,34612,85581,85599,18,,827,3928,439,8584,39093,193,87,31429,84580,84625,45,,804,1391,412,8581,38323,257,23,25808,75599,84621,9022,,883,2499,763,8693,37693,290,219,21522,72562,81726,9164,,1051,3723,471,8626,38016,317,99,19592,71895,81016,9121,,
,1166,1485,392,9026,36603,358,124,26608,75762,75762,0,,1374,2536,509,8763,37303,392,17,24814,75708,75765,57,,1439,3862,462,8786,38289,287,-76,22705,75754,75763,9,,1498,5115,545,8549,39201,379,48,20381,75716,75763,47,,1604,6436,424,8859,38587,205,2,19628,75745,75772,27,,1588,7767,486,8777,37711,371,84,18996,75780,75822,42,,
